database	pathway	gene
KEGG	2-Oxocarboxylic acid metabolism	4933405O20Rik
KEGG	2-Oxocarboxylic acid metabolism	Aadat
KEGG	2-Oxocarboxylic acid metabolism	Aco1
KEGG	2-Oxocarboxylic acid metabolism	Aco2
KEGG	2-Oxocarboxylic acid metabolism	Acy1
KEGG	2-Oxocarboxylic acid metabolism	Bcat1
KEGG	2-Oxocarboxylic acid metabolism	Bcat2
KEGG	2-Oxocarboxylic acid metabolism	Cs
KEGG	2-Oxocarboxylic acid metabolism	Csl
KEGG	2-Oxocarboxylic acid metabolism	Got1
KEGG	2-Oxocarboxylic acid metabolism	Got1l1
KEGG	2-Oxocarboxylic acid metabolism	Got2
KEGG	2-Oxocarboxylic acid metabolism	Gpt
KEGG	2-Oxocarboxylic acid metabolism	Gpt2
KEGG	2-Oxocarboxylic acid metabolism	Idh1
KEGG	2-Oxocarboxylic acid metabolism	Idh2
KEGG	2-Oxocarboxylic acid metabolism	Idh3a
KEGG	2-Oxocarboxylic acid metabolism	Idh3b
KEGG	2-Oxocarboxylic acid metabolism	Idh3g
KEGG	2-Oxocarboxylic acid metabolism	Nags
KEGG	ABC transporters	Abca1
KEGG	ABC transporters	Abca12
KEGG	ABC transporters	Abca13
KEGG	ABC transporters	Abca14
KEGG	ABC transporters	Abca15
KEGG	ABC transporters	Abca16
KEGG	ABC transporters	Abca17
KEGG	ABC transporters	Abca2
KEGG	ABC transporters	Abca3
KEGG	ABC transporters	Abca4
KEGG	ABC transporters	Abca5
KEGG	ABC transporters	Abca6
KEGG	ABC transporters	Abca7
KEGG	ABC transporters	Abca8a
KEGG	ABC transporters	Abca8b
KEGG	ABC transporters	Abca9
KEGG	ABC transporters	Abcb10
KEGG	ABC transporters	Abcb11
KEGG	ABC transporters	Abcb1a
KEGG	ABC transporters	Abcb1b
KEGG	ABC transporters	Abcb4
KEGG	ABC transporters	Abcb5
KEGG	ABC transporters	Abcb6
KEGG	ABC transporters	Abcb7
KEGG	ABC transporters	Abcb8
KEGG	ABC transporters	Abcb9
KEGG	ABC transporters	Abcc1
KEGG	ABC transporters	Abcc10
KEGG	ABC transporters	Abcc12
KEGG	ABC transporters	Abcc2
KEGG	ABC transporters	Abcc3
KEGG	ABC transporters	Abcc4
KEGG	ABC transporters	Abcc5
KEGG	ABC transporters	Abcc6
KEGG	ABC transporters	Abcc8
KEGG	ABC transporters	Abcc9
KEGG	ABC transporters	Abcd1
KEGG	ABC transporters	Abcd2
KEGG	ABC transporters	Abcd3
KEGG	ABC transporters	Abcd4
KEGG	ABC transporters	Abcg1
KEGG	ABC transporters	Abcg2
KEGG	ABC transporters	Abcg3
KEGG	ABC transporters	Abcg4
KEGG	ABC transporters	Abcg5
KEGG	ABC transporters	Abcg8
KEGG	ABC transporters	Cftr
KEGG	ABC transporters	Defb1
KEGG	ABC transporters	Tap1
KEGG	ABC transporters	Tap2
KEGG	Acute myeloid leukemia	Akt1
KEGG	Acute myeloid leukemia	Akt2
KEGG	Acute myeloid leukemia	Akt3
KEGG	Acute myeloid leukemia	Araf
KEGG	Acute myeloid leukemia	Bad
KEGG	Acute myeloid leukemia	Bcl2a1a
KEGG	Acute myeloid leukemia	Bcl2a1b
KEGG	Acute myeloid leukemia	Bcl2a1c
KEGG	Acute myeloid leukemia	Bcl2a1d
KEGG	Acute myeloid leukemia	Braf
KEGG	Acute myeloid leukemia	Ccna1
KEGG	Acute myeloid leukemia	Ccna2
KEGG	Acute myeloid leukemia	Ccnd1
KEGG	Acute myeloid leukemia	Cd14
KEGG	Acute myeloid leukemia	Cebpa
KEGG	Acute myeloid leukemia	Cebpe
KEGG	Acute myeloid leukemia	Chuk
KEGG	Acute myeloid leukemia	Csf1r
KEGG	Acute myeloid leukemia	Csf2
KEGG	Acute myeloid leukemia	Dusp6
KEGG	Acute myeloid leukemia	Eif4ebp1
KEGG	Acute myeloid leukemia	Fcgr1
KEGG	Acute myeloid leukemia	Flt3
KEGG	Acute myeloid leukemia	Grb2
KEGG	Acute myeloid leukemia	Hras
KEGG	Acute myeloid leukemia	Ikbkb
KEGG	Acute myeloid leukemia	Ikbkg
KEGG	Acute myeloid leukemia	Il3
KEGG	Acute myeloid leukemia	Itgam
KEGG	Acute myeloid leukemia	Jup
KEGG	Acute myeloid leukemia	Kit
KEGG	Acute myeloid leukemia	Kras
KEGG	Acute myeloid leukemia	Lef1
KEGG	Acute myeloid leukemia	Map2k1
KEGG	Acute myeloid leukemia	Map2k2
KEGG	Acute myeloid leukemia	Mapk1
KEGG	Acute myeloid leukemia	Mapk3
KEGG	Acute myeloid leukemia	Mpo
KEGG	Acute myeloid leukemia	Mtor
KEGG	Acute myeloid leukemia	Myc
KEGG	Acute myeloid leukemia	Nfkb1
KEGG	Acute myeloid leukemia	Nras
KEGG	Acute myeloid leukemia	Per2
KEGG	Acute myeloid leukemia	Pik3ca
KEGG	Acute myeloid leukemia	Pik3cb
KEGG	Acute myeloid leukemia	Pik3cd
KEGG	Acute myeloid leukemia	Pik3r1
KEGG	Acute myeloid leukemia	Pik3r2
KEGG	Acute myeloid leukemia	Pik3r3
KEGG	Acute myeloid leukemia	Pim1
KEGG	Acute myeloid leukemia	Pim2
KEGG	Acute myeloid leukemia	Pml
KEGG	Acute myeloid leukemia	Ppard
KEGG	Acute myeloid leukemia	Raf1
KEGG	Acute myeloid leukemia	Rara
KEGG	Acute myeloid leukemia	Rela
KEGG	Acute myeloid leukemia	Rps6kb1
KEGG	Acute myeloid leukemia	Rps6kb2
KEGG	Acute myeloid leukemia	Runx1
KEGG	Acute myeloid leukemia	Runx1t1
KEGG	Acute myeloid leukemia	Sos1
KEGG	Acute myeloid leukemia	Sos2
KEGG	Acute myeloid leukemia	Spi1
KEGG	Acute myeloid leukemia	Stat3
KEGG	Acute myeloid leukemia	Stat5a
KEGG	Acute myeloid leukemia	Stat5b
KEGG	Acute myeloid leukemia	Tcf7
KEGG	Acute myeloid leukemia	Tcf7l1
KEGG	Acute myeloid leukemia	Tcf7l2
KEGG	Acute myeloid leukemia	Zbtb16
KEGG	Adherens junction	4930544G11Rik
KEGG	Adherens junction	Acp1
KEGG	Adherens junction	Actb
KEGG	Adherens junction	Actg1
KEGG	Adherens junction	Actn1
KEGG	Adherens junction	Actn4
KEGG	Adherens junction	Afdn
KEGG	Adherens junction	Baiap2
KEGG	Adherens junction	Cdc42
KEGG	Adherens junction	Cdh1
KEGG	Adherens junction	Crebbp
KEGG	Adherens junction	Csnk2a1
KEGG	Adherens junction	Csnk2a2
KEGG	Adherens junction	Csnk2b
KEGG	Adherens junction	Ctnna1
KEGG	Adherens junction	Ctnna2
KEGG	Adherens junction	Ctnna3
KEGG	Adherens junction	Ctnnb1
KEGG	Adherens junction	Ctnnd1
KEGG	Adherens junction	Egfr
KEGG	Adherens junction	Ep300
KEGG	Adherens junction	Erbb2
KEGG	Adherens junction	Farp2
KEGG	Adherens junction	Fer
KEGG	Adherens junction	Fgfr1
KEGG	Adherens junction	Fyn
KEGG	Adherens junction	Igf1r
KEGG	Adherens junction	Insr
KEGG	Adherens junction	Iqgap1
KEGG	Adherens junction	Lef1
KEGG	Adherens junction	Lmo7
KEGG	Adherens junction	Map3k7
KEGG	Adherens junction	Mapk1
KEGG	Adherens junction	Mapk3
KEGG	Adherens junction	Met
KEGG	Adherens junction	Nectin1
KEGG	Adherens junction	Nectin2
KEGG	Adherens junction	Nectin3
KEGG	Adherens junction	Nectin4
KEGG	Adherens junction	Nlk
KEGG	Adherens junction	Pard3
KEGG	Adherens junction	Ptpn1
KEGG	Adherens junction	Ptpn6
KEGG	Adherens junction	Ptprb
KEGG	Adherens junction	Ptprf
KEGG	Adherens junction	Ptprj
KEGG	Adherens junction	Ptprm
KEGG	Adherens junction	Rac1
KEGG	Adherens junction	Rac2
KEGG	Adherens junction	Rac3
KEGG	Adherens junction	Rhoa
KEGG	Adherens junction	Smad3
KEGG	Adherens junction	Smad4
KEGG	Adherens junction	Snai1
KEGG	Adherens junction	Snai2
KEGG	Adherens junction	Sorbs1
KEGG	Adherens junction	Src
KEGG	Adherens junction	Ssx2ip
KEGG	Adherens junction	Tcf7
KEGG	Adherens junction	Tcf7l1
KEGG	Adherens junction	Tcf7l2
KEGG	Adherens junction	Tgfbr1
KEGG	Adherens junction	Tgfbr2
KEGG	Adherens junction	Tjp1
KEGG	Adherens junction	Vcl
KEGG	Adherens junction	Was
KEGG	Adherens junction	Wasf1
KEGG	Adherens junction	Wasf2
KEGG	Adherens junction	Wasf3
KEGG	Adherens junction	Wasl
KEGG	Adherens junction	Yes1
KEGG	Adipocytokine signaling pathway	Acacb
KEGG	Adipocytokine signaling pathway	Acsbg1
KEGG	Adipocytokine signaling pathway	Acsbg2
KEGG	Adipocytokine signaling pathway	Acsbg3
KEGG	Adipocytokine signaling pathway	Acsl1
KEGG	Adipocytokine signaling pathway	Acsl3
KEGG	Adipocytokine signaling pathway	Acsl4
KEGG	Adipocytokine signaling pathway	Acsl5
KEGG	Adipocytokine signaling pathway	Acsl6
KEGG	Adipocytokine signaling pathway	Adipoq
KEGG	Adipocytokine signaling pathway	Adipor1
KEGG	Adipocytokine signaling pathway	Adipor2
KEGG	Adipocytokine signaling pathway	Agrp
KEGG	Adipocytokine signaling pathway	Akt1
KEGG	Adipocytokine signaling pathway	Akt2
KEGG	Adipocytokine signaling pathway	Akt3
KEGG	Adipocytokine signaling pathway	Camkk2
KEGG	Adipocytokine signaling pathway	Cd36
KEGG	Adipocytokine signaling pathway	Chuk
KEGG	Adipocytokine signaling pathway	Cpt1a
KEGG	Adipocytokine signaling pathway	Cpt1b
KEGG	Adipocytokine signaling pathway	Cpt1c
KEGG	Adipocytokine signaling pathway	G6pc
KEGG	Adipocytokine signaling pathway	G6pc2
KEGG	Adipocytokine signaling pathway	G6pc3
KEGG	Adipocytokine signaling pathway	Ikbkb
KEGG	Adipocytokine signaling pathway	Ikbkg
KEGG	Adipocytokine signaling pathway	Irs1
KEGG	Adipocytokine signaling pathway	Irs2
KEGG	Adipocytokine signaling pathway	Irs3
KEGG	Adipocytokine signaling pathway	Irs4
KEGG	Adipocytokine signaling pathway	Jak2
KEGG	Adipocytokine signaling pathway	Lep
KEGG	Adipocytokine signaling pathway	Lepr
KEGG	Adipocytokine signaling pathway	Mapk10
KEGG	Adipocytokine signaling pathway	Mapk8
KEGG	Adipocytokine signaling pathway	Mapk9
KEGG	Adipocytokine signaling pathway	Mtor
KEGG	Adipocytokine signaling pathway	Nfkb1
KEGG	Adipocytokine signaling pathway	Nfkbia
KEGG	Adipocytokine signaling pathway	Nfkbib
KEGG	Adipocytokine signaling pathway	Nfkbie
KEGG	Adipocytokine signaling pathway	Npy
KEGG	Adipocytokine signaling pathway	Pck1
KEGG	Adipocytokine signaling pathway	Pck2
KEGG	Adipocytokine signaling pathway	Pomc
KEGG	Adipocytokine signaling pathway	Ppara
KEGG	Adipocytokine signaling pathway	Ppargc1a
KEGG	Adipocytokine signaling pathway	Prkaa1
KEGG	Adipocytokine signaling pathway	Prkaa2
KEGG	Adipocytokine signaling pathway	Prkab1
KEGG	Adipocytokine signaling pathway	Prkab2
KEGG	Adipocytokine signaling pathway	Prkag1
KEGG	Adipocytokine signaling pathway	Prkag2
KEGG	Adipocytokine signaling pathway	Prkag3
KEGG	Adipocytokine signaling pathway	Prkcq
KEGG	Adipocytokine signaling pathway	Ptpn11
KEGG	Adipocytokine signaling pathway	Rela
KEGG	Adipocytokine signaling pathway	Rxra
KEGG	Adipocytokine signaling pathway	Rxrb
KEGG	Adipocytokine signaling pathway	Rxrg
KEGG	Adipocytokine signaling pathway	Slc2a1
KEGG	Adipocytokine signaling pathway	Slc2a4
KEGG	Adipocytokine signaling pathway	Socs3
KEGG	Adipocytokine signaling pathway	Stat3
KEGG	Adipocytokine signaling pathway	Stk11
KEGG	Adipocytokine signaling pathway	Tnf
KEGG	Adipocytokine signaling pathway	Tnfrsf1a
KEGG	Adipocytokine signaling pathway	Tnfrsf1b
KEGG	Adipocytokine signaling pathway	Tradd
KEGG	Adipocytokine signaling pathway	Traf2
KEGG	Adrenergic signaling in cardiomyocytes	Actc1
KEGG	Adrenergic signaling in cardiomyocytes	Adcy1
KEGG	Adrenergic signaling in cardiomyocytes	Adcy2
KEGG	Adrenergic signaling in cardiomyocytes	Adcy3
KEGG	Adrenergic signaling in cardiomyocytes	Adcy4
KEGG	Adrenergic signaling in cardiomyocytes	Adcy5
KEGG	Adrenergic signaling in cardiomyocytes	Adcy6
KEGG	Adrenergic signaling in cardiomyocytes	Adcy7
KEGG	Adrenergic signaling in cardiomyocytes	Adcy8
KEGG	Adrenergic signaling in cardiomyocytes	Adcy9
KEGG	Adrenergic signaling in cardiomyocytes	Adra1a
KEGG	Adrenergic signaling in cardiomyocytes	Adra1b
KEGG	Adrenergic signaling in cardiomyocytes	Adra1d
KEGG	Adrenergic signaling in cardiomyocytes	Adrb1
KEGG	Adrenergic signaling in cardiomyocytes	Adrb2
KEGG	Adrenergic signaling in cardiomyocytes	Agt
KEGG	Adrenergic signaling in cardiomyocytes	Agtr1a
KEGG	Adrenergic signaling in cardiomyocytes	Agtr1b
KEGG	Adrenergic signaling in cardiomyocytes	Agtr2
KEGG	Adrenergic signaling in cardiomyocytes	Akt1
KEGG	Adrenergic signaling in cardiomyocytes	Akt2
KEGG	Adrenergic signaling in cardiomyocytes	Akt3
KEGG	Adrenergic signaling in cardiomyocytes	Atf2
KEGG	Adrenergic signaling in cardiomyocytes	Atf4
KEGG	Adrenergic signaling in cardiomyocytes	Atf6b
KEGG	Adrenergic signaling in cardiomyocytes	Atp1a1
KEGG	Adrenergic signaling in cardiomyocytes	Atp1a2
KEGG	Adrenergic signaling in cardiomyocytes	Atp1a3
KEGG	Adrenergic signaling in cardiomyocytes	Atp1a4
KEGG	Adrenergic signaling in cardiomyocytes	Atp1b1
KEGG	Adrenergic signaling in cardiomyocytes	Atp1b2
KEGG	Adrenergic signaling in cardiomyocytes	Atp1b3
KEGG	Adrenergic signaling in cardiomyocytes	Atp1b4
KEGG	Adrenergic signaling in cardiomyocytes	Atp2a1
KEGG	Adrenergic signaling in cardiomyocytes	Atp2a2
KEGG	Adrenergic signaling in cardiomyocytes	Atp2a3
KEGG	Adrenergic signaling in cardiomyocytes	Atp2b1
KEGG	Adrenergic signaling in cardiomyocytes	Atp2b2
KEGG	Adrenergic signaling in cardiomyocytes	Atp2b3
KEGG	Adrenergic signaling in cardiomyocytes	Atp2b4
KEGG	Adrenergic signaling in cardiomyocytes	Bcl2
KEGG	Adrenergic signaling in cardiomyocytes	Cacna1c
KEGG	Adrenergic signaling in cardiomyocytes	Cacna1d
KEGG	Adrenergic signaling in cardiomyocytes	Cacna1f
KEGG	Adrenergic signaling in cardiomyocytes	Cacna1s
KEGG	Adrenergic signaling in cardiomyocytes	Cacna2d1
KEGG	Adrenergic signaling in cardiomyocytes	Cacna2d2
KEGG	Adrenergic signaling in cardiomyocytes	Cacna2d3
KEGG	Adrenergic signaling in cardiomyocytes	Cacna2d4
KEGG	Adrenergic signaling in cardiomyocytes	Cacnb1
KEGG	Adrenergic signaling in cardiomyocytes	Cacnb2
KEGG	Adrenergic signaling in cardiomyocytes	Cacnb3
KEGG	Adrenergic signaling in cardiomyocytes	Cacnb4
KEGG	Adrenergic signaling in cardiomyocytes	Cacng1
KEGG	Adrenergic signaling in cardiomyocytes	Cacng2
KEGG	Adrenergic signaling in cardiomyocytes	Cacng3
KEGG	Adrenergic signaling in cardiomyocytes	Cacng4
KEGG	Adrenergic signaling in cardiomyocytes	Cacng5
KEGG	Adrenergic signaling in cardiomyocytes	Cacng6
KEGG	Adrenergic signaling in cardiomyocytes	Cacng7
KEGG	Adrenergic signaling in cardiomyocytes	Cacng8
KEGG	Adrenergic signaling in cardiomyocytes	Calm1
KEGG	Adrenergic signaling in cardiomyocytes	Calm2
KEGG	Adrenergic signaling in cardiomyocytes	Calm3
KEGG	Adrenergic signaling in cardiomyocytes	Calm4
KEGG	Adrenergic signaling in cardiomyocytes	Calm5
KEGG	Adrenergic signaling in cardiomyocytes	Calml3
KEGG	Adrenergic signaling in cardiomyocytes	Calml4
KEGG	Adrenergic signaling in cardiomyocytes	Camk2a
KEGG	Adrenergic signaling in cardiomyocytes	Camk2b
KEGG	Adrenergic signaling in cardiomyocytes	Camk2d
KEGG	Adrenergic signaling in cardiomyocytes	Camk2g
KEGG	Adrenergic signaling in cardiomyocytes	Creb1
KEGG	Adrenergic signaling in cardiomyocytes	Creb3
KEGG	Adrenergic signaling in cardiomyocytes	Creb3l1
KEGG	Adrenergic signaling in cardiomyocytes	Creb3l2
KEGG	Adrenergic signaling in cardiomyocytes	Creb3l3
KEGG	Adrenergic signaling in cardiomyocytes	Creb3l4
KEGG	Adrenergic signaling in cardiomyocytes	Creb5
KEGG	Adrenergic signaling in cardiomyocytes	Crem
KEGG	Adrenergic signaling in cardiomyocytes	Fxyd2
KEGG	Adrenergic signaling in cardiomyocytes	Gm2436
KEGG	Adrenergic signaling in cardiomyocytes	Gm2446
KEGG	Adrenergic signaling in cardiomyocytes	Gnai1
KEGG	Adrenergic signaling in cardiomyocytes	Gnai2
KEGG	Adrenergic signaling in cardiomyocytes	Gnai3
KEGG	Adrenergic signaling in cardiomyocytes	Gnaq
KEGG	Adrenergic signaling in cardiomyocytes	Gnas
KEGG	Adrenergic signaling in cardiomyocytes	Kcne1
KEGG	Adrenergic signaling in cardiomyocytes	Kcnq1
KEGG	Adrenergic signaling in cardiomyocytes	Mapk1
KEGG	Adrenergic signaling in cardiomyocytes	Mapk11
KEGG	Adrenergic signaling in cardiomyocytes	Mapk12
KEGG	Adrenergic signaling in cardiomyocytes	Mapk13
KEGG	Adrenergic signaling in cardiomyocytes	Mapk14
KEGG	Adrenergic signaling in cardiomyocytes	Mapk3
KEGG	Adrenergic signaling in cardiomyocytes	Myh6
KEGG	Adrenergic signaling in cardiomyocytes	Myh7
KEGG	Adrenergic signaling in cardiomyocytes	Myl2
KEGG	Adrenergic signaling in cardiomyocytes	Myl3
KEGG	Adrenergic signaling in cardiomyocytes	Myl4
KEGG	Adrenergic signaling in cardiomyocytes	Pik3cg
KEGG	Adrenergic signaling in cardiomyocytes	Pik3r5
KEGG	Adrenergic signaling in cardiomyocytes	Pik3r6
KEGG	Adrenergic signaling in cardiomyocytes	Plcb1
KEGG	Adrenergic signaling in cardiomyocytes	Plcb2
KEGG	Adrenergic signaling in cardiomyocytes	Plcb3
KEGG	Adrenergic signaling in cardiomyocytes	Plcb4
KEGG	Adrenergic signaling in cardiomyocytes	Pln
KEGG	Adrenergic signaling in cardiomyocytes	Ppp1ca
KEGG	Adrenergic signaling in cardiomyocytes	Ppp1cb
KEGG	Adrenergic signaling in cardiomyocytes	Ppp1cc
KEGG	Adrenergic signaling in cardiomyocytes	Ppp1ccb
KEGG	Adrenergic signaling in cardiomyocytes	Ppp1r1a
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2ca
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2cb
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r1a
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r1b
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r2a
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r2b
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r2c
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r2d
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r3a
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r3c
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r3d
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r5a
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r5b
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r5c
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r5d
KEGG	Adrenergic signaling in cardiomyocytes	Ppp2r5e
KEGG	Adrenergic signaling in cardiomyocytes	Prkaca
KEGG	Adrenergic signaling in cardiomyocytes	Prkacb
KEGG	Adrenergic signaling in cardiomyocytes	Prkca
KEGG	Adrenergic signaling in cardiomyocytes	Rapgef3
KEGG	Adrenergic signaling in cardiomyocytes	Rapgef4
KEGG	Adrenergic signaling in cardiomyocytes	Rps6ka5
KEGG	Adrenergic signaling in cardiomyocytes	Ryr2
KEGG	Adrenergic signaling in cardiomyocytes	Scn1b
KEGG	Adrenergic signaling in cardiomyocytes	Scn4b
KEGG	Adrenergic signaling in cardiomyocytes	Scn5a
KEGG	Adrenergic signaling in cardiomyocytes	Scn7a
KEGG	Adrenergic signaling in cardiomyocytes	Slc8a1
KEGG	Adrenergic signaling in cardiomyocytes	Slc8a2
KEGG	Adrenergic signaling in cardiomyocytes	Slc8a3
KEGG	Adrenergic signaling in cardiomyocytes	Slc9a1
KEGG	Adrenergic signaling in cardiomyocytes	Tnnc1
KEGG	Adrenergic signaling in cardiomyocytes	Tnni3
KEGG	Adrenergic signaling in cardiomyocytes	Tnnt2
KEGG	Adrenergic signaling in cardiomyocytes	Tpm1
KEGG	Adrenergic signaling in cardiomyocytes	Tpm2
KEGG	Adrenergic signaling in cardiomyocytes	Tpm3
KEGG	Adrenergic signaling in cardiomyocytes	Tpm4
KEGG	African trypanosomiasis	Apoa1
KEGG	African trypanosomiasis	F2rl1
KEGG	African trypanosomiasis	Fas
KEGG	African trypanosomiasis	Fasl
KEGG	African trypanosomiasis	Gnaq
KEGG	African trypanosomiasis	Hba-a1
KEGG	African trypanosomiasis	Hba-a2
KEGG	African trypanosomiasis	Hbb-bh2
KEGG	African trypanosomiasis	Hbb-bs
KEGG	African trypanosomiasis	Hbb-bt
KEGG	African trypanosomiasis	Icam1
KEGG	African trypanosomiasis	Ido1
KEGG	African trypanosomiasis	Ido2
KEGG	African trypanosomiasis	Ifng
KEGG	African trypanosomiasis	Il10
KEGG	African trypanosomiasis	Il12a
KEGG	African trypanosomiasis	Il12b
KEGG	African trypanosomiasis	Il18
KEGG	African trypanosomiasis	Il1b
KEGG	African trypanosomiasis	Il6
KEGG	African trypanosomiasis	Kng1
KEGG	African trypanosomiasis	Kng2
KEGG	African trypanosomiasis	Lama4
KEGG	African trypanosomiasis	Myd88
KEGG	African trypanosomiasis	Nppa
KEGG	African trypanosomiasis	Plcb1
KEGG	African trypanosomiasis	Plcb2
KEGG	African trypanosomiasis	Plcb3
KEGG	African trypanosomiasis	Plcb4
KEGG	African trypanosomiasis	Prkca
KEGG	African trypanosomiasis	Prkcb
KEGG	African trypanosomiasis	Prkcg
KEGG	African trypanosomiasis	Sele
KEGG	African trypanosomiasis	Thop1
KEGG	African trypanosomiasis	Tlr9
KEGG	African trypanosomiasis	Tnf
KEGG	African trypanosomiasis	Vcam1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Ager
KEGG	AGE-RAGE signaling pathway in diabetic complications	Agt
KEGG	AGE-RAGE signaling pathway in diabetic complications	Agtr1a
KEGG	AGE-RAGE signaling pathway in diabetic complications	Agtr1b
KEGG	AGE-RAGE signaling pathway in diabetic complications	Akt1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Akt2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Akt3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Bax
KEGG	AGE-RAGE signaling pathway in diabetic complications	Bcl2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Casp3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Ccl12
KEGG	AGE-RAGE signaling pathway in diabetic complications	Ccl2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Ccnd1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Cdc42
KEGG	AGE-RAGE signaling pathway in diabetic complications	Cdk4
KEGG	AGE-RAGE signaling pathway in diabetic complications	Cdkn1b
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col1a1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col1a2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col3a1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col4a1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col4a2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col4a3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col4a4
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col4a5
KEGG	AGE-RAGE signaling pathway in diabetic complications	Col4a6
KEGG	AGE-RAGE signaling pathway in diabetic complications	Cybb
KEGG	AGE-RAGE signaling pathway in diabetic complications	Diaph1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Edn1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Egr1
KEGG	AGE-RAGE signaling pathway in diabetic complications	F3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Fn1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Foxo1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Hras
KEGG	AGE-RAGE signaling pathway in diabetic complications	Icam1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Il1a
KEGG	AGE-RAGE signaling pathway in diabetic complications	Il1b
KEGG	AGE-RAGE signaling pathway in diabetic complications	Il6
KEGG	AGE-RAGE signaling pathway in diabetic complications	Jak2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Jun
KEGG	AGE-RAGE signaling pathway in diabetic complications	Kras
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk10
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk11
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk12
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk13
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk14
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk8
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mapk9
KEGG	AGE-RAGE signaling pathway in diabetic complications	Mmp2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Nfatc1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Nfkb1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Nos3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Nox1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Nox4
KEGG	AGE-RAGE signaling pathway in diabetic complications	Nras
KEGG	AGE-RAGE signaling pathway in diabetic complications	Pik3ca
KEGG	AGE-RAGE signaling pathway in diabetic complications	Pik3cb
KEGG	AGE-RAGE signaling pathway in diabetic complications	Pik3cd
KEGG	AGE-RAGE signaling pathway in diabetic complications	Pik3r1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Pik3r2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Pik3r3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Pim1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcb1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcb2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcb3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcb4
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcd1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcd3
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcd4
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plce1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcg1
KEGG	AGE-RAGE signaling pathway in diabetic complications	Plcg2
KEGG	AGE-RAGE signaling pathway in diabetic complications	Prkca
KEGG	AGE-RAGE signaling pathway in diabetic complications	Prkcb
KEGG	AGE-RAGE signaling pathway in diabetic complications	Prkcd
